projection_function	clustering_algorithm	n_cubes	perc_overlap	unclustered_samples	num_clusters	num_edges	num_connected_components	std_dev_cluster_sizes	combined_score
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.1	0	475	44	431	5.757821225355811	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.25	0	581	150	431	5.414248921045248	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.5	0	814	383	431	5.59444204147281	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.75	0	1539	2085	430	5.996823126318045	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.1	0	473	43	430	4.658271523189192	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.25	0	590	161	429	4.676548851881409	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.5	0	824	393	431	5.760883853956156	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.75	0	1585	2212	430	6.0115039963673915	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.1	0	473	43	430	4.381689265437224	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.25	0	568	138	430	5.108435062030207	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.5	0	836	407	429	5.345131530643053	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.75	0	1622	2315	429	5.766489461880646	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.1	0	476	45	431	4.123924964716325	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.25	0	568	137	431	4.693438429109272	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.5	0	843	414	429	4.837488371767254	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.75	0	1656	2409	429	5.501896264520327	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.1	0	476	47	429	3.6366529267402643	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.25	0	582	153	429	3.7726907848640883	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.5	0	853	423	430	4.28774102688704	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.75	0	1678	2466	430	5.155186667220387	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.1	0	46	13	33	19.711494252620156	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.25	0	50	23	27	19.285528253071007	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.5	0	68	54	17	19.65390423191009	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.75	0	121	226	15	21.986071430124518	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.1	0	44	11	33	18.855296623065936	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.25	0	53	24	29	19.365256826267817	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.5	0	75	59	19	21.016970920345937	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.75	0	138	315	10	21.523817788652593	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.1	0	43	16	27	16.743249327803778	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.25	0	56	31	25	16.703588991713175	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.5	0	76	70	13	21.338373351437045	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.75	0	144	337	11	20.74010622375979	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.1	0	43	16	27	15.667654326791865	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.25	0	51	28	23	17.10442406420757	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.5	0	78	71	12	18.90867007687917	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.75	0	150	358	7	20.191836634310082	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.1	0	48	24	24	13.376346635219782	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.25	0	59	36	23	14.133540476079187	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.5	0	84	68	19	16.30110575245846	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.75	0	156	379	6	19.988281412363982	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.1	0	57	33	24	9.080671927064003	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.25	0	68	54	14	10.624804089380484	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.5	0	89	76	14	13.9347406812544	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.75	0	162	395	5	17.605033504495424	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.1	0	9	5	4	77.87993291353867	0.86
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.25	0	9	7	3	74.90998713682646	0.91
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.5	0	10	13	1	85.58294222565615	1.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.75	0	15	43	1	158.9406038605477	0.69
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.1	0	11	9	2	31.454019964081322	0.97
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.25	0	12	9	3	39.68093230871584	0.94
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.5	0	14	12	2	67.76478677403635	0.95
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.75	0	22	68	1	123.15420690210283	0.36999999999999994
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.1	0	15	14	1	12.61568688401688	0.97
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.25	0	16	14	2	25.33085754075452	0.93
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.5	0	17	15	2	36.36987992955112	0.92
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.75	0	24	70	1	88.88647566168632	0.32999999999999996
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.1	0	20	15	5	10.457533169921097	0.8
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.25	0	20	18	2	13.152471250681373	0.86
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.5	0	22	21	1	28.547770606679084	0.8400000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.75	0	28	75	1	69.71116613336396	0.23999999999999994
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.1	0	30	23	7	10.922403072991258	0.5599999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.25	0	30	29	1	11.312775472397961	0.6799999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.5	0	30	29	1	14.21614887685441	0.6799999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.75	0	33	89	1	37.46523334807256	0.04999999999999993
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.1	0	50	33	17	7.591284476292533	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.25	0	50	47	3	7.9117381149782755	0.2399999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.5	0	50	48	2	10.147413463538381	0.2599999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.75	0	51	144	1	18.688198160352016	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.1	0	5	4	1	30.744105126023754	0.9000000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.25	0	5	4	1	38.77318661136843	0.9000000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.5	0	5	4	1	77.07243346359319	0.9000000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.75	0	5	9	1	128.19609978466585	0.95
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.1	0	10	9	1	17.801404438976157	1.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.25	0	10	9	1	22.438582842951558	1.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.5	0	10	9	1	37.907914740855894	1.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.75	0	10	24	1	82.06972645257203	0.9099999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.1	0	15	14	1	12.61568688401688	0.97
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.25	0	15	14	1	16.474896728727078	0.97
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.5	0	15	14	1	22.999903381439577	0.97
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.75	0	15	39	1	54.76941563399129	0.73
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.1	0	20	15	5	10.457533169921097	0.8
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.25	0	20	18	2	13.152471250681373	0.86
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.5	0	20	19	1	20.50219500443794	0.8800000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.75	0	20	54	1	39.71432361252046	0.5299999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.1	0	30	23	7	10.922403072991258	0.5599999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.25	0	30	29	1	11.312775472397961	0.6799999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.5	0	30	29	1	14.21614887685441	0.6799999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.75	0	30	84	1	24.25686615281445	0.12999999999999995
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.1	0	50	33	17	7.591284476292533	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.25	0	50	47	3	7.9117381149782755	0.2399999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.5	0	50	48	2	10.147413463538381	0.2599999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.75	0	50	143	1	16.074874805111236	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	5	0.1	484	45	7	38	12.508643924882751	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	5	0.25	484	68	39	38	12.849095871145266	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	5	0.5	484	139	197	38	14.433777647130821	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	5	0.75	484	449	2622	38	17.74410520643506	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	10	0.1	484	52	17	38	7.760943790590811	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	10	0.25	484	69	46	38	9.462292092543564	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	10	0.5	484	155	238	38	12.207535926742361	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	10	0.75	484	554	3925	38	15.66712678534547	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	15	0.1	491	56	22	39	6.2247192789748205	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	15	0.25	484	74	61	38	6.350273053952219	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	15	0.5	484	162	256	38	10.261212691565234	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	15	0.75	484	592	4387	38	14.191297201037468	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	20	0.1	511	58	25	39	4.324115932408432	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	20	0.25	484	82	68	39	5.319547980778972	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	20	0.5	484	181	310	38	7.859604894057148	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	20	0.75	484	633	4975	38	12.127818140818002	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	30	0.1	524	63	25	41	3.944883562795116	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	30	0.25	496	89	72	40	4.5768832319245245	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	30	0.5	484	190	342	38	5.067109192416031	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	30	0.75	484	662	5462	38	9.12531600507496	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	50	0.1	640	55	12	43	1.8132660820457436	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	50	0.25	528	80	54	43	2.247185739986795	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	50	0.5	491	197	330	39	3.8122401936906436	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	50	0.75	484	724	6391	38	6.468128076151483	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	5	0.1	14	23	26	2	26.748142701806778	0.32999999999999996
TSNE(random_state=0)	DBSCAN(eps=3.0)	5	0.25	13	23	49	2	34.93055492397431	0.12999999999999995
TSNE(random_state=0)	DBSCAN(eps=3.0)	5	0.5	12	25	72	1	67.45292877258926	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	5	0.75	12	25	252	1	154.9623644631173	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	10	0.1	29	54	46	16	9.78081111758988	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	10	0.25	15	66	114	5	13.4729603709439	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	10	0.5	13	81	241	2	23.551679418124596	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	10	0.75	12	102	1578	1	68.20361840851145	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	15	0.1	67	87	85	30	6.354378119390244	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	15	0.25	28	108	169	15	7.7117735066120785	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	15	0.5	13	141	401	3	13.636370708745517	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	15	0.75	12	201	3209	1	34.10489746485597	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	20	0.1	112	104	61	52	4.392831371179788	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	20	0.25	43	138	182	30	5.703943516954956	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	20	0.5	17	207	568	4	9.484507979827297	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	20	0.75	12	330	5150	1	23.429002809241485	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	30	0.1	247	109	54	63	3.3010189131276104	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	30	0.25	142	148	156	48	3.9778594237761915	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	30	0.5	23	300	718	13	5.541033798449127	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	30	0.75	13	582	8650	3	13.447371751272527	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	50	0.1	567	68	16	52	1.7511118563826853	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	50	0.25	389	106	68	58	2.163176895832347	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	50	0.5	106	349	648	43	3.3044467733784595	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	50	0.75	17	1040	13751	5	6.948728119966063	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	5	0.1	0	22	28	2	26.06274216051757	0.74
TSNE(random_state=0)	DBSCAN(eps=5.0)	5	0.25	0	22	49	2	33.94566027108133	0.53
TSNE(random_state=0)	DBSCAN(eps=5.0)	5	0.5	0	25	72	1	67.92120140280205	0.29999999999999993
TSNE(random_state=0)	DBSCAN(eps=5.0)	5	0.75	0	25	252	1	155.62495429718203	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	10	0.1	8	57	62	13	10.074606275056837	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	10	0.25	0	67	126	4	13.461826096868514	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	10	0.5	0	80	251	1	23.21885010072635	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	10	0.75	0	97	1547	1	63.39826491019393	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	15	0.1	42	90	91	28	6.351640208114226	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	15	0.25	12	110	180	12	7.707975905643678	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	15	0.5	0	142	424	2	13.614380954565526	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	15	0.75	0	192	3218	1	31.933565053716293	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	20	0.1	77	108	69	48	4.325491479960385	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	20	0.25	23	141	196	26	5.636607088474908	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	20	0.5	0	212	608	4	9.46358909251273	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	20	0.75	0	312	5210	1	21.973265949837796	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	30	0.1	235	110	54	64	3.2853921612027626	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	30	0.25	130	152	168	46	3.9665706194677	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	30	0.5	8	308	764	11	5.533782082715031	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	30	0.75	0	587	9263	1	13.450791491634773	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	50	0.1	567	68	16	52	1.7511118563826853	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	50	0.25	388	106	68	58	2.160027161202065	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	50	0.5	89	356	671	42	3.287582656338436	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	50	0.75	0	1082	14981	5	6.958455954140928	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	5	0.1	0	22	28	2	26.06274216051757	0.74
TSNE(random_state=0)	DBSCAN(eps=10.0)	5	0.25	0	22	51	2	33.76208078856446	0.51
TSNE(random_state=0)	DBSCAN(eps=10.0)	5	0.5	0	25	72	1	67.92120140280205	0.29999999999999993
TSNE(random_state=0)	DBSCAN(eps=10.0)	5	0.75	0	25	252	1	155.62495429718203	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	10	0.1	8	57	63	12	10.052983674676478	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	10	0.25	0	67	126	4	13.461826096868514	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	10	0.5	0	80	251	1	23.217113838718195	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	10	0.75	0	97	1547	1	63.39826491019393	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	15	0.1	42	90	91	28	6.351640208114226	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	15	0.25	12	110	184	11	7.696323046088442	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	15	0.5	0	144	437	2	13.737984017355352	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	15	0.75	0	192	3231	1	31.903167021037618	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	20	0.1	77	108	69	48	4.325491479960385	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	20	0.25	23	141	196	26	5.636607088474908	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	20	0.5	0	213	617	3	9.446931044555912	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	20	0.75	0	312	5255	1	21.91339192279758	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	30	0.1	235	110	54	64	3.2853921612027626	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	30	0.25	130	152	168	46	3.9665706194677	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	30	0.5	8	308	764	11	5.533782082715031	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	30	0.75	0	590	9448	1	13.450488650217059	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	50	0.1	567	68	16	52	1.7511118563826853	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	50	0.25	388	106	68	58	2.160027161202065	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	50	0.5	89	356	671	42	3.287582656338436	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	50	0.75	0	1083	15020	5	6.958237146674787	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	5	0.1	0	22	28	2	26.06274216051757	0.74
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	5	0.25	0	22	51	2	33.76208078856446	0.51
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	5	0.5	0	25	72	1	67.92120140280205	0.29999999999999993
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	5	0.75	0	25	252	1	155.62495429718203	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	10	0.1	0	66	74	12	11.14538904523736	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	10	0.25	0	68	129	4	13.643001425246329	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	10	0.5	0	82	255	1	23.899738523406697	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	10	0.75	0	97	1547	1	63.39826491019393	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	15	0.1	3	113	110	37	6.945859794334991	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	15	0.25	0	127	221	12	8.271839991602455	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	15	0.5	0	151	457	2	14.343762408135868	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	15	0.75	0	193	3246	1	32.25230160288494	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	20	0.1	7	160	120	57	4.787418406615407	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	20	0.25	3	184	274	24	6.074910440657029	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	20	0.5	0	238	693	3	10.067431185761178	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	20	0.75	0	329	5505	1	23.536415628840803	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	30	0.1	20	231	139	117	3.4076661628046465	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	30	0.25	6	286	378	58	4.177525745649871	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	30	0.5	0	415	1082	10	6.083101866688652	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	30	0.75	0	631	10073	1	14.158864242052852	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	50	0.1	71	299	128	190	1.9695674606745133	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	50	0.25	28	396	413	128	2.334648881405732	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	50	0.5	3	698	1557	50	3.498351724874082	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	50	0.75	0	1309	18719	4	7.530161484927877	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	5	0.1	0	44	40	12	20.157579117239464	0.09999999999999992
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	5	0.25	0	44	93	3	28.792817558815024	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	5	0.5	0	50	195	1	54.24999907834101	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	5	0.75	0	50	842	1	164.66976528798477	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	10	0.1	0	132	97	54	8.104782538723663	0.0
