projection_function	clustering_algorithm	n_cubes	perc_overlap	unclustered_samples	num_clusters	num_edges	num_connected_components	std_dev_cluster_sizes	combined_score
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.1	0	393	38	355	1.3504236560379823	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.25	0	462	107	355	1.3490041595227293	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.5	0	672	317	355	1.3869398881715675	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	10	0.75	0	1278	1740	355	1.3811634644904742	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.1	0	390	38	352	1.3968594435598949	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.25	0	449	97	352	1.4015546138267356	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.5	0	681	327	354	1.382587887923975	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	15	0.75	0	1318	1855	354	1.3715135313420386	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.1	0	390	37	353	1.3519922232502395	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.25	0	459	107	352	1.3308783128268562	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.5	0	689	335	354	1.3730043541364296	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	20	0.75	0	1344	1926	354	1.3711552100244977	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.1	0	396	41	355	1.3435933489862388	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.25	0	485	134	351	1.3415631512562454	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.5	0	698	346	352	1.3578971600124856	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	30	0.75	0	1370	2000	353	1.371692691026991	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.1	0	402	54	348	1.378441686338805	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.25	0	477	128	349	1.3244565605523426	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.5	0	701	360	341	1.3815371419373983	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=1.0, n_clusters=None)	50	0.75	0	1385	2077	341	1.3792730478104291	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.1	0	33	5	28	13.614797761626532	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.25	0	39	16	24	14.278897594082713	0.029999999999999916
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.5	0	53	30	24	13.456097938619244	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	5	0.75	0	93	132	23	13.794538121949529	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.1	0	36	11	25	12.369659965185827	0.03999999999999987
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.25	0	38	14	24	13.916947957192816	0.04999999999999993
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.5	0	56	43	16	14.337717847036343	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	10	0.75	0	104	195	15	14.43570921166629	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.1	0	38	11	27	13.620702834522572	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.25	0	43	21	22	13.21949328469758	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.5	0	62	48	17	13.619981724849108	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	15	0.75	0	114	240	15	13.49900535533105	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.1	0	38	11	27	11.198937672214699	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.25	0	45	23	22	12.299031378100723	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.5	0	60	48	16	13.987335541680393	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	20	0.75	0	115	235	17	13.824708708991622	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.1	0	42	18	24	12.322043922982473	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.25	0	48	28	20	12.358346679021789	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.5	0	64	50	17	12.995755016061976	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	30	0.75	0	120	278	13	13.4997530841617	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.1	0	52	27	25	7.743865676863318	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.25	0	55	40	15	9.210306838868924	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.5	0	69	52	17	12.406288084554824	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=10.0, n_clusters=None)	50	0.75	0	126	289	15	13.511519585214598	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.1	0	13	4	9	56.37511726066604	0.7
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.25	0	15	7	8	62.59059212231677	0.74
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.5	0	22	13	9	63.27822925399114	0.66
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	5	0.75	0	38	55	9	69.03648318882077	0.09999999999999996
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.1	0	16	9	7	37.15544837234507	0.78
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.25	0	16	9	7	43.739998856881556	0.78
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.5	0	24	16	8	53.57801943583457	0.66
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	10	0.75	0	45	81	8	63.84157088323804	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.1	0	20	11	9	25.408659941051596	0.6799999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.25	0	22	15	7	29.826218429179452	0.7200000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.5	0	27	21	6	41.21162221039861	0.64
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	15	0.75	0	45	89	6	60.94975060462046	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.1	0	24	11	13	17.656394419271702	0.52
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.25	0	25	18	7	20.60151450743367	0.66
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.5	0	31	24	7	32.276575334080384	0.54
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	20	0.75	0	49	101	6	52.333072913946204	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.1	0	33	18	15	12.07992970017066	0.3399999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.25	0	34	27	7	13.91002351993912	0.48
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.5	0	39	33	6	21.49877295704983	0.39999999999999997
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	30	0.75	0	55	120	7	41.27150178396871	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.1	0	50	27	23	7.559259222966229	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.25	0	51	40	11	8.82474937100066	0.05999999999999993
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.5	0	56	48	8	12.150824591989883	0.019999999999999893
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=30.0, n_clusters=None)	50	0.75	0	71	169	5	25.69754495478187	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.1	0	5	4	1	9.520504188329525	0.9000000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.25	0	5	4	1	8.822698000045111	0.9000000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.5	0	5	4	1	47.35652014242601	0.9000000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	5	0.75	0	5	9	1	83.598086102494	0.95
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.1	0	10	9	1	16.22374802565671	1.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.25	0	10	9	1	16.666133324799723	1.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.5	0	10	9	1	14.465130486794786	1.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	10	0.75	0	10	24	1	43.18807705837341	0.9099999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.1	0	15	11	4	14.434526509572649	0.8799999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.25	0	15	14	1	14.948206878715887	0.97
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.5	0	15	14	1	11.84042041295644	0.97
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	15	0.75	0	15	39	1	25.536553321769084	0.73
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.1	0	20	11	9	11.739995741055445	0.6799999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.25	0	20	18	2	12.126314361750646	0.86
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.5	0	20	19	1	14.809118812407442	0.8800000000000001
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	20	0.75	0	20	54	1	18.722713478553263	0.5299999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.1	0	29	18	11	9.05380928364353	0.5
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.25	0	29	27	2	8.646719323159953	0.6799999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.5	0	30	29	1	12.480918769599192	0.6799999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	30	0.75	0	30	84	1	15.280488648382072	0.12999999999999995
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.1	0	47	27	20	6.6834254424724655	0.0
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.25	0	48	39	9	7.829536979001731	0.15999999999999992
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.5	0	49	46	3	8.44996543592861	0.2599999999999999
TSNE(n_components=1, random_state=0)	AgglomerativeClustering(distance_threshold=50.0, n_clusters=None)	50	0.75	0	50	140	1	13.510366390294529	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	5	0.1	268	44	10	34	8.1078410675629	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	5	0.25	268	57	27	34	7.894970756768567	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	5	0.5	268	106	129	34	9.01235258464756	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	5	0.75	268	380	2122	34	8.956334130247239	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	10	0.1	268	45	11	34	7.6426354448717415	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	10	0.25	268	60	33	34	7.620950655193149	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	10	0.5	268	129	185	34	7.714374103868327	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	10	0.75	268	441	2809	34	8.486366610726549	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	15	0.1	270	45	14	34	5.837131038912188	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	15	0.25	268	69	54	34	6.67003695526997	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	15	0.5	268	129	187	34	7.502137988238262	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	15	0.75	268	474	3251	34	8.306229758093977	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	20	0.1	300	42	8	34	5.914210949607952	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	20	0.25	268	67	46	34	6.320150972025926	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	20	0.5	268	139	212	34	6.740058899999844	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	20	0.75	268	504	3642	34	7.901567681504527	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	30	0.1	295	51	18	34	3.553945233186932	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	30	0.25	270	64	37	34	4.2699154247332585	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	30	0.5	268	148	232	34	6.161732441156962	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	30	0.75	268	534	3961	34	7.582506152765974	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	50	0.1	404	45	13	35	2.006163342807532	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	50	0.25	305	77	66	32	2.7179184042232607	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	50	0.5	268	169	287	34	4.2110393599632	0.0
TSNE(random_state=0)	DBSCAN(eps=1.0)	50	0.75	268	585	4662	34	6.481651417577513	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	5	0.1	13	17	10	7	37.24249535420005	0.38
TSNE(random_state=0)	DBSCAN(eps=3.0)	5	0.25	13	19	20	6	40.05398019722745	0.33999999999999997
TSNE(random_state=0)	DBSCAN(eps=3.0)	5	0.5	13	32	60	5	52.04261324866383	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	5	0.75	13	72	556	4	127.1027095125517	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	10	0.1	15	28	25	11	16.93275264819332	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	10	0.25	15	33	48	7	20.125410295882023	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	10	0.5	13	58	121	7	31.60702239134662	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	10	0.75	13	138	1264	5	53.19799305451621	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	15	0.1	18	44	40	13	9.478417197084303	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	15	0.25	16	56	95	8	13.36572251190732	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	15	0.5	15	79	186	7	19.661247496038104	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	15	0.75	13	184	1930	6	38.18021660778513	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	20	0.1	23	62	42	22	6.990033041028648	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	20	0.25	16	72	121	11	8.704500308305121	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	20	0.5	15	101	248	7	13.207386394996051	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	20	0.75	13	220	2411	7	30.19608233578906	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	30	0.1	62	81	51	36	3.681787005729087	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	30	0.25	28	97	124	18	4.487059368327588	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	30	0.5	15	156	395	8	7.588885411461764	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	30	0.75	13	317	3918	7	20.389960278334442	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	50	0.1	248	73	25	51	2.036908456288151	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	50	0.25	102	125	130	40	2.600307674103201	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	50	0.5	17	243	555	14	4.1807985719253065	0.0
TSNE(random_state=0)	DBSCAN(eps=3.0)	50	0.75	15	528	7126	7	10.153106501231253	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	5	0.1	10	16	9	7	36.06629096192177	0.48
TSNE(random_state=0)	DBSCAN(eps=5.0)	5	0.25	10	19	21	6	39.75855105850147	0.41999999999999993
TSNE(random_state=0)	DBSCAN(eps=5.0)	5	0.5	10	28	58	3	53.25305395094295	0.04999999999999999
TSNE(random_state=0)	DBSCAN(eps=5.0)	5	0.75	10	53	438	3	155.21987299042644	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	10	0.1	10	28	26	10	16.87438585428174	0.16
TSNE(random_state=0)	DBSCAN(eps=5.0)	10	0.25	10	33	48	7	20.159465280707234	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	10	0.5	10	58	127	6	31.344562041286324	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	10	0.75	10	121	1316	3	56.41606950174827	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	15	0.1	12	45	43	13	9.518636690432325	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	15	0.25	10	57	99	8	13.342217723322708	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	15	0.5	10	79	186	7	19.561930465521407	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	15	0.75	10	180	2020	4	37.75675027538817	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	20	0.1	20	63	45	21	7.0018174223499585	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	20	0.25	15	72	124	11	8.671828946880273	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	20	0.5	10	102	253	7	13.318806965816988	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	20	0.75	10	223	2492	7	30.333605319103945	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	30	0.1	55	83	56	35	3.6809940152150955	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	30	0.25	26	98	136	16	4.4900857976922035	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	30	0.5	11	155	395	8	7.587206494708067	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	30	0.75	10	316	3960	7	20.257864367671736	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	50	0.1	248	73	25	51	2.036908456288151	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	50	0.25	102	125	130	40	2.600307674103201	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	50	0.5	15	245	568	13	4.181660043136958	0.0
TSNE(random_state=0)	DBSCAN(eps=5.0)	50	0.75	10	529	7209	7	10.110541433969866	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	5	0.1	5	17	9	8	36.853868351324365	0.59
TSNE(random_state=0)	DBSCAN(eps=10.0)	5	0.25	5	22	31	5	41.51423633142995	0.47
TSNE(random_state=0)	DBSCAN(eps=10.0)	5	0.5	5	25	56	2	60.57305011306596	0.2799999999999999
TSNE(random_state=0)	DBSCAN(eps=10.0)	5	0.75	5	41	372	2	178.02646034504622	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	10	0.1	5	29	26	11	17.21784600829266	0.27
TSNE(random_state=0)	DBSCAN(eps=10.0)	10	0.25	5	34	48	8	20.483536303958136	0.08999999999999993
TSNE(random_state=0)	DBSCAN(eps=10.0)	10	0.5	5	59	138	4	31.333817212723506	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	10	0.75	5	101	1235	2	61.886057630188084	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	15	0.1	7	46	43	14	9.629330587399972	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	15	0.25	5	58	99	9	13.411665463740738	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	15	0.5	5	83	192	8	19.994200059002594	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	15	0.75	5	172	2155	2	38.98835995533141	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	20	0.1	15	64	45	22	7.023937169378368	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	20	0.25	10	73	124	12	8.728618354724631	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	20	0.5	5	104	254	8	13.490902040628065	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	20	0.75	5	230	2710	5	30.759018533952325	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	30	0.1	50	84	56	36	3.6883058134111697	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	30	0.25	21	99	136	17	4.5089669075306835	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	30	0.5	5	159	401	9	7.713282009265311	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	30	0.75	5	332	4106	7	20.622417493606132	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	50	0.1	248	73	25	51	2.036908456288151	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	50	0.25	97	127	131	41	2.598162716401535	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	50	0.5	10	249	574	14	4.198502752661599	0.0
TSNE(random_state=0)	DBSCAN(eps=10.0)	50	0.75	5	545	7332	8	10.273847220280459	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	5	0.1	0	16	10	6	35.680658275878265	0.81
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	5	0.25	0	18	28	4	38.51667107392959	0.7199999999999999
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	5	0.5	0	21	50	1	53.09231253951603	0.56
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	5	0.75	0	25	252	1	107.76141053271344	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	10	0.1	0	34	32	12	18.436391160721826	0.2799999999999999
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	10	0.25	0	39	54	9	21.83920077144092	0.09999999999999991
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	10	0.5	0	61	148	3	31.779964413682244	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	10	0.75	0	88	1159	1	57.445554532419564	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	15	0.1	0	51	50	16	10.277353296096214	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	15	0.25	0	64	110	10	13.87154200997045	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	15	0.5	0	95	232	6	20.968384062533428	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	15	0.75	0	158	2094	1	37.727901188914466	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	20	0.1	0	77	58	25	7.49826538663439	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	20	0.25	0	90	153	15	9.622658445333885	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	20	0.5	0	125	315	7	14.796354145531932	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	20	0.75	0	234	2969	3	31.021384005468345	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	30	0.1	3	121	97	41	4.3079181277879846	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	30	0.25	0	139	221	18	5.301470041136755	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	30	0.5	0	200	508	10	8.869102265731295	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	30	0.75	0	374	4814	4	21.39683809424278	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	50	0.1	20	192	121	86	2.4366930199070804	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	50	0.25	3	247	342	51	2.9914727438729054	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	50	0.5	0	355	868	15	4.853337199068649	0.0
TSNE(random_state=0)	BayesianGaussianMixture(random_state=0)	50	0.75	0	661	8989	7	11.255243147315193	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	5	0.1	0	32	20	14	25.557456715213274	0.36
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	5	0.25	0	36	41	9	31.065479928851516	0.25999999999999995
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	5	0.5	0	42	103	2	43.54563379056759	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	5	0.75	0	50	684	1	94.52571290395011	0.0
TSNE(random_state=0)	BayesianGaussianMixture(n_components=2, random_state=0)	10	0.1	0	68	46	32	10.407723958343611	0.0
